osmid,y,x,street_count,highway,junction,ref,railway,geometry
30243342,41.4104286,2.1869941,4,,,,,POINT (2.1869941 41.4104286)
30243344,41.4115925,2.1885067,4,,,,,POINT (2.1885067 41.4115925)
30243348,41.4145473,2.1924111,4,,,,,POINT (2.1924111 41.4145473)
30243349,41.4153897,2.193533,5,,,,,POINT (2.193533 41.4153897)
30243350,41.4162683,2.1947131,4,,,,,POINT (2.1947131 41.4162683)
30243352,41.4171094,2.1958427,4,,,,,POINT (2.1958427 41.4171094)
30243353,41.4175158,2.1963886,4,,,,,POINT (2.1963886 41.4175158)
30243355,41.4188101,2.198127,4,,,,,POINT (2.198127 41.4188101)
30243356,41.4196531,2.1992594,4,,,,,POINT (2.1992594 41.4196531)
30243357,41.4204923,2.2003867,5,,,,,POINT (2.2003867 41.4204923)
30243358,41.4213808,2.2015692,3,,,,,POINT (2.2015692 41.4213808)
30243361,41.3839473,2.1494013,4,,,,,POINT (2.1494013 41.3839473)
30243362,41.384781,2.150531,4,,,,,POINT (2.150531 41.384781)
30243363,41.3856333,2.1517023,4,,,,,POINT (2.1517023 41.3856333)
30243365,41.3873692,2.1539291,4,traffic_signals,,,,POINT (2.1539291 41.3873692)
30243366,41.3907689,2.1584737,4,traffic_signals,,,,POINT (2.1584737 41.3907689)
30243367,41.3916003,2.1595883,4,traffic_signals,,,,POINT (2.1595883 41.3916003)
30243368,41.3921677,2.160339,3,,,,,POINT (2.160339 41.3921677)
30243370,41.3932895,2.1618471,3,,,,,POINT (2.1618471 41.3932895)
30243371,41.3939403,2.1627175,4,traffic_signals,,,,POINT (2.1627175 41.3939403)
30243373,41.3950144,2.1641149,4,,,,,POINT (2.1641149 41.3950144)
30243375,41.3958637,2.1652492,4,,,,,POINT (2.1652492 41.3958637)
30243389,41.4018166,2.1731911,4,,,,,POINT (2.1731911 41.4018166)
30243391,41.4044287,2.1766682,4,,,,,POINT (2.1766682 41.4044287)
30243392,41.4052345,2.1777736,4,,,,,POINT (2.1777736 41.4052345)
30243394,41.4064735,2.1794434,4,,,,,POINT (2.1794434 41.4064735)
30243395,41.4068856,2.1799897,4,,,,,POINT (2.1799897 41.4068856)
30243396,41.4077312,2.181116,4,,,,,POINT (2.181116 41.4077312)
30243397,41.4086238,2.182286,4,,,,,POINT (2.182286 41.4086238)
30243398,41.4092182,2.1830864,4,,,,,POINT (2.1830864 41.4092182)
30243401,41.4111949,2.1856951,3,,,,,POINT (2.1856951 41.4111949)
30243447,41.4136767,2.1890307,4,,,,,POINT (2.1890307 41.4136767)
30243449,41.4155318,2.191106,4,,,,,POINT (2.191106 41.4155318)
30243876,41.376089,2.1530324,4,traffic_signals,,,,POINT (2.1530324 41.376089)
30243877,41.3769273,2.1541459,4,traffic_signals,,,,POINT (2.1541459 41.3769273)
30243878,41.3777867,2.1552875,4,traffic_signals,,,,POINT (2.1552875 41.3777867)
30243879,41.378639,2.1564196,4,traffic_signals,,,,POINT (2.1564196 41.378639)
30243880,41.3794974,2.1575586,4,traffic_signals,,,,POINT (2.1575586 41.3794974)
30243881,41.3803572,2.1586997,4,,,,,POINT (2.1586997 41.3803572)
30243883,41.3820382,2.1609632,4,traffic_signals,,,,POINT (2.1609632 41.3820382)
30243887,41.3760934,2.1552854,4,,,,,POINT (2.1552854 41.3760934)
30243888,41.3769185,2.1564515,4,,,,,POINT (2.1564515 41.3769185)
30243889,41.377767,2.1575542,4,,,,,POINT (2.1575542 41.377767)
30243890,41.3786328,2.1587031,4,,,,,POINT (2.1587031 41.3786328)
30243891,41.3794671,2.1598109,4,,,,,POINT (2.1598109 41.3794671)
30243946,41.379975,2.1767507,3,,,,,POINT (2.1767507 41.379975)
30243952,41.3804783,2.1777379,3,,,,,POINT (2.1777379 41.3804783)
30243953,41.380614,2.1780254,4,,,,,POINT (2.1780254 41.380614)
30243958,41.3817688,2.1771018,3,,,,,POINT (2.1771018 41.3817688)
30243959,41.381445,2.1775878,4,,,,,POINT (2.1775878 41.381445)
30243961,41.3810754,2.1783123,3,,,,,POINT (2.1783123 41.3810754)
30244000,41.386687,2.1821657,4,,,,,POINT (2.1821657 41.386687)
30244001,41.3875025,2.1832094,4,,,,,POINT (2.1832094 41.3875025)
30246668,41.3752313,2.1609358,3,,,,,POINT (2.1609358 41.3752313)
30246669,41.3761076,2.1620697,4,,,,,POINT (2.1620697 41.3761076)
30246671,41.3777713,2.1643135,3,,,,,POINT (2.1643135 41.3777713)
30246674,41.3769173,2.1654326,3,,,,,POINT (2.1654326 41.3769173)
30246702,41.3760716,2.1665916,3,traffic_signals,,,,POINT (2.1665916 41.3760716)
30246711,41.3907976,2.1448138,4,,,,,POINT (2.1448138 41.3907976)
30246712,41.3902033,2.1456197,3,crossing,,,,POINT (2.1456197 41.3902033)
30246752,41.3811443,2.1575924,4,,,,,POINT (2.1575924 41.3811443)
30246768,41.388161,2.1460028,4,,,,,POINT (2.1460028 41.388161)
30246771,41.3813869,2.1550612,4,,,,,POINT (2.1550612 41.3813869)
30246772,41.3803109,2.1564803,4,,,,,POINT (2.1564803 41.3803109)
30246773,41.3778052,2.1597987,4,,,,,POINT (2.1597987 41.3778052)
30246777,41.3873511,2.1449016,4,,,,,POINT (2.1449016 41.3873511)
30246778,41.3856347,2.147173,4,,,,,POINT (2.147173 41.3856347)
30246781,41.3805318,2.1539255,4,,,,,POINT (2.1539255 41.3805318)
30246820,41.3847684,2.1460751,4,,,,,POINT (2.1460751 41.3847684)
30246824,41.3760558,2.1575566,4,,,,,POINT (2.1575566 41.3760558)
30246859,41.3847684,2.143797,4,,,,,POINT (2.143797 41.3847684)
30246860,41.3839127,2.1449169,4,,,,,POINT (2.1449169 41.3839127)
30246862,41.3813663,2.1482703,4,traffic_signals,,,,POINT (2.1482703 41.3813663)
30246864,41.3777544,2.1530809,4,traffic_signals,,,,POINT (2.1530809 41.3777544)
30246949,41.3746953,2.155761,3,,,,,POINT (2.155761 41.3746953)
30246970,41.374294,2.1558793,3,,,,,POINT (2.1558793 41.374294)
30246971,41.3736328,2.155891,3,,,,,POINT (2.155891 41.3736328)
30247005,41.3739838,2.1569372,3,,,,,POINT (2.1569372 41.3739838)
30247006,41.3736419,2.1566686,3,,,,,POINT (2.1566686 41.3736419)
30247007,41.372976,2.1566993,4,,,,,POINT (2.1566993 41.372976)
30247026,41.3736539,2.1580229,4,,,,,POINT (2.1580229 41.3736539)
30247027,41.3730143,2.1577255,4,,,,,POINT (2.1577255 41.3730143)
30247035,41.37214,2.1568604,3,,,,,POINT (2.1568604 41.37214)
30247061,41.3730271,2.1583815,4,,,,,POINT (2.1583815 41.3730271)
30247088,41.3924655,2.1471492,4,,,,,POINT (2.1471492 41.3924655)
30247089,41.3899179,2.1505317,4,,,,,POINT (2.1505317 41.3899179)
30247091,41.3858774,2.1558694,4,traffic_signals,,,,POINT (2.1558694 41.3858774)
30247093,41.3828653,2.15988,4,,,,,POINT (2.15988 41.3828653)
30247097,41.3811724,2.1620734,4,traffic_signals,,,,POINT (2.1620734 41.3811724)
30247166,41.3933242,2.1550982,4,traffic_signals,,,,POINT (2.1550982 41.3933242)
30247167,41.3924762,2.1562328,4,traffic_signals,,,,POINT (2.1562328 41.3924762)
30247382,41.4043806,2.1407911,4,traffic_signals,,,,POINT (2.1407911 41.4043806)
30247386,41.4038692,2.1421559,3,,,,,POINT (2.1421559 41.4038692)
30247390,41.4033519,2.1429675,3,,,,,POINT (2.1429675 41.4033519)
30247395,41.402852,2.1444357,4,,,,,POINT (2.1444357 41.402852)
30247401,41.4021001,2.1459702,3,,,,,POINT (2.1459702 41.4021001)
30247402,41.4019606,2.1462267,3,,,,,POINT (2.1462267 41.4019606)
30247405,41.4014289,2.1471912,4,traffic_signals,,,,POINT (2.1471912 41.4014289)
30247406,41.4013357,2.1473536,3,,,,,POINT (2.1473536 41.4013357)
30247409,41.4007678,2.1481789,4,,,,,POINT (2.1481789 41.4007678)
30247411,41.4002259,2.1489897,4,,,,,POINT (2.1489897 41.4002259)
30247413,41.3994476,2.1501539,4,,,,,POINT (2.1501539 41.3994476)
30247416,41.398922,2.1507846,4,,,,,POINT (2.1507846 41.398922)
30247426,41.3969047,2.1526926,4,,,,,POINT (2.1526926 41.3969047)
30247429,41.3960026,2.1538371,3,,,,,POINT (2.1538371 41.3960026)
30247431,41.3952254,2.1548421,4,traffic_signals,,,,POINT (2.1548421 41.3952254)
30247432,41.3941769,2.1562201,4,traffic_signals,,,,POINT (2.1562201 41.3941769)
30247433,41.3933069,2.1573585,4,traffic_signals,,,,POINT (2.1573585 41.3933069)
30247434,41.3899148,2.1618703,4,traffic_signals,,,,POINT (2.1618703 41.3899148)
30248252,41.3726665,2.1646705,4,,,,,POINT (2.1646705 41.3726665)
30248264,41.3724644,2.1653053,4,,,,,POINT (2.1653053 41.3724644)
30248270,41.3722582,2.1659763,3,,,,,POINT (2.1659763 41.3722582)
30248272,41.3708339,2.1650724,1,,,,,POINT (2.1650724 41.3708339)
30248274,41.3737686,2.1673136,3,,,,,POINT (2.1673136 41.3737686)
30248275,41.3732073,2.1670474,3,,,,,POINT (2.1670474 41.3732073)
30248280,41.3739439,2.1606337,4,,,,,POINT (2.1606337 41.3739439)
30248281,41.3738754,2.161021,4,,,,,POINT (2.161021 41.3738754)
30248295,41.3725444,2.1675066,3,,,,,POINT (2.1675066 41.3725444)
30248296,41.3721734,2.1685162,3,,,,,POINT (2.1685162 41.3721734)
30248297,41.3718266,2.169366,3,,,,,POINT (2.169366 41.3718266)
30248299,41.3739957,2.1694407,3,,,,,POINT (2.1694407 41.3739957)
30248300,41.3732582,2.1690596,4,,,,,POINT (2.1690596 41.3732582)
30248305,41.3737488,2.1703665,4,,,,,POINT (2.1703665 41.3737488)
30248310,41.3734401,2.1684321,4,,,,,POINT (2.1684321 41.3734401)
30248312,41.3729658,2.1699702,4,,,,,POINT (2.1699702 41.3729658)
30248313,41.3727594,2.17078,4,,,,,POINT (2.17078 41.3727594)
30248318,41.3729232,2.1678842,3,,,,,POINT (2.1678842 41.3729232)
30248342,41.3757701,2.1708116,3,,,,,POINT (2.1708116 41.3757701)
30248343,41.3762095,2.1712699,4,,,,,POINT (2.1712699 41.3762095)
30248345,41.3769481,2.1720452,3,,,,,POINT (2.1720452 41.3769481)
30248358,41.3741038,2.1691303,4,,,,,POINT (2.1691303 41.3741038)
30248535,41.3788344,2.1471627,3,,,,,POINT (2.1471627 41.3788344)
30248549,41.386479,2.1482879,4,traffic_signals,,,,POINT (2.1482879 41.386479)
30248550,41.3916056,2.1459678,3,,,,,POINT (2.1459678 41.3916056)
30248580,41.393296,2.145293,3,,,,,POINT (2.145293 41.393296)
30248582,41.3936599,2.1457472,3,,,,,POINT (2.1457472 41.3936599)
30248583,41.3939846,2.1461819,3,,,,,POINT (2.1461819 41.3939846)
30248584,41.3945726,2.1471403,3,traffic_signals,,,,POINT (2.1471403 41.3945726)
30248585,41.3948048,2.147512,3,,,,,POINT (2.147512 41.3948048)
30248586,41.3959438,2.1493362,4,,,,,POINT (2.1493362 41.3959438)
30248590,41.3975866,2.1519058,4,,,,,POINT (2.1519058 41.3975866)
30248591,41.3981752,2.1528063,3,,,,,POINT (2.1528063 41.3981752)
30248592,41.3984728,2.1532431,5,,,,,POINT (2.1532431 41.3984728)
30248593,41.3986995,2.1536097,3,,,,,POINT (2.1536097 41.3986995)
30248594,41.398785,2.1537466,3,,,,,POINT (2.1537466 41.398785)
30248595,41.3990078,2.1540646,4,crossing,,,,POINT (2.1540646 41.3990078)
30251173,41.3762817,2.1237226,3,,,,,POINT (2.1237226 41.3762817)
30251175,41.3768623,2.1247273,4,traffic_signals,,,,POINT (2.1247273 41.3768623)
30251176,41.3771909,2.1252539,4,traffic_signals,,,,POINT (2.1252539 41.3771909)
30251177,41.3774766,2.1257478,3,traffic_signals,,,,POINT (2.1257478 41.3774766)
30251178,41.3777602,2.1262324,3,traffic_signals,,,,POINT (2.1262324 41.3777602)
30251179,41.3781804,2.1269582,3,,,,,POINT (2.1269582 41.3781804)
30251181,41.3787968,2.128076,3,traffic_signals,,,,POINT (2.128076 41.3787968)
30251184,41.3798215,2.129898,3,,,,,POINT (2.129898 41.3798215)
30251185,41.3802195,2.1306667,3,traffic_signals,,,,POINT (2.1306667 41.3802195)
30251188,41.3806635,2.1317526,3,,,,,POINT (2.1317526 41.3806635)
30251189,41.3808474,2.132378,4,traffic_signals,,,,POINT (2.132378 41.3808474)
30251190,41.3811699,2.1335437,4,traffic_signals,,,,POINT (2.1335437 41.3811699)
30251191,41.3813827,2.134272,3,,,,,POINT (2.134272 41.3813827)
30251200,41.383211,2.1390719,4,traffic_signals,,,,POINT (2.1390719 41.383211)
30251207,41.3856408,2.142564,5,,,,,POINT (2.142564 41.3856408)
30252066,41.3740681,2.1728463,3,,,,,POINT (2.1728463 41.3740681)
30252067,41.3731586,2.1723496,4,,,,,POINT (2.1723496 41.3731586)
30252069,41.3738316,2.1736469,4,,,,,POINT (2.1736469 41.3738316)
30252070,41.3729199,2.1731613,4,,,,,POINT (2.1731613 41.3729199)
30252077,41.3735057,2.171155,3,,,,,POINT (2.171155 41.3735057)
30252078,41.3723441,2.1748425,3,,,,,POINT (2.1748425 41.3723441)
30252160,41.3814479,2.1807788,3,,,,,POINT (2.1807788 41.3814479)
30252163,41.3809717,2.1803575,3,,,,,POINT (2.1803575 41.3809717)
30252167,41.380057,2.179674,3,,,,,POINT (2.179674 41.380057)
30252169,41.3797412,2.179483,3,,,,,POINT (2.179483 41.3797412)
30252170,41.3794328,2.1793058,3,,,,,POINT (2.1793058 41.3794328)
30252171,41.3790953,2.1790621,3,,,,,POINT (2.1790621 41.3790953)
30252172,41.3786205,2.178735,3,,,,,POINT (2.178735 41.3786205)
30252173,41.3782463,2.1785064,3,,,,,POINT (2.1785064 41.3782463)
30252176,41.3775058,2.1780653,3,,,,,POINT (2.1780653 41.3775058)
30253202,41.4007447,2.1882017,4,,,,,POINT (2.1882017 41.4007447)
30253203,41.3999164,2.1893218,4,,,,,POINT (2.1893218 41.3999164)
30253204,41.3990576,2.1904602,4,,,,,POINT (2.1904602 41.3990576)
30253205,41.3982278,2.1915738,4,,,,,POINT (2.1915738 41.3982278)
30253206,41.3973605,2.1927254,4,,,,,POINT (2.1927254 41.3973605)
30253208,41.3956882,2.194964,4,,,,,POINT (2.194964 41.3956882)
30253210,41.3939657,2.1972794,4,,,,,POINT (2.1972794 41.3939657)
30253211,41.3928643,2.1987755,4,,,,,POINT (2.1987755 41.3928643)
30253212,41.3927436,2.1989327,4,,,,,POINT (2.1989327 41.3927436)
30253278,41.3901579,2.200159,3,,,,,POINT (2.200159 41.3901579)
30253296,41.3921771,2.2038808,3,,,,,POINT (2.2038808 41.3921771)
30253297,41.3923769,2.2041016,3,,,,,POINT (2.2041016 41.3923769)
30253310,41.3946249,2.2057856,3,,,,,POINT (2.2057856 41.3946249)
30253314,41.3952495,2.2065618,3,,,,,POINT (2.2065618 41.3952495)
30253315,41.3953397,2.206707,3,,,,,POINT (2.206707 41.3953397)
30253333,41.3986104,2.2093402,3,,,,,POINT (2.2093402 41.3986104)
30253348,41.4011676,2.2123941,3,,,,,POINT (2.2123941 41.4011676)
30253375,41.3914514,2.184583,4,,,,,POINT (2.184583 41.3914514)
30253376,41.392284,2.1857327,4,,,,,POINT (2.1857327 41.392284)
30253377,41.3940088,2.1880341,4,,,,,POINT (2.1880341 41.3940088)
30253380,41.3965581,2.1915522,4,,,,,POINT (2.1915522 41.3965581)
30253381,41.3981594,2.1937972,4,,,,,POINT (2.1937972 41.3981594)
30253388,41.4041542,2.2017777,4,,,,,POINT (2.2017777 41.4041542)
30253389,41.4049864,2.202844,4,,,,,POINT (2.202844 41.4049864)
30253390,41.4058246,2.2039274,4,,,,,POINT (2.2039274 41.4058246)
30253391,41.4066888,2.2051108,4,,,,,POINT (2.2051108 41.4066888)
30253392,41.4075407,2.2062574,4,,,,,POINT (2.2062574 41.4075407)
30253394,41.4142196,2.2064567,3,,,,,POINT (2.2064567 41.4142196)
30253395,41.413507,2.2073902,4,,,,,POINT (2.2073902 41.413507)
30253397,41.4117996,2.2096577,4,,,,,POINT (2.2096577 41.4117996)
30253398,41.4109392,2.2107802,4,,,,,POINT (2.2107802 41.4109392)
30253399,41.4131322,2.2055853,3,,,,,POINT (2.2055853 41.4131322)
30253400,41.4118008,2.2073648,4,,,,,POINT (2.2073648 41.4118008)
30253401,41.410947,2.208521,4,,,,,POINT (2.208521 41.410947)
30253402,41.4100927,2.2096429,3,,,,,POINT (2.2096429 41.4100927)
30253432,41.4166227,2.1851159,3,,,,,POINT (2.1851159 41.4166227)
30253435,41.4154312,2.1844203,4,,,,,POINT (2.1844203 41.4154312)
30253436,41.4148407,2.1840419,3,,,,,POINT (2.1840419 41.4148407)
30253438,41.413906,2.1834719,4,,,,,POINT (2.1834719 41.413906)
30253439,41.4128895,2.1828509,3,,,,,POINT (2.1828509 41.4128895)
30253440,41.4168757,2.1847804,3,,,,,POINT (2.1847804 41.4168757)
30253444,41.4157053,2.1840587,4,,,,,POINT (2.1840587 41.4157053)
30253446,41.4150043,2.1836082,4,,,,,POINT (2.1836082 41.4150043)
30253448,41.4140949,2.1830654,4,,,,,POINT (2.1830654 41.4140949)
30253449,41.41306,2.1824307,4,,,,,POINT (2.1824307 41.41306)
30253450,41.4124416,2.1820529,3,,,,,POINT (2.1820529 41.4124416)
30253451,41.4119789,2.1817806,3,,,,,POINT (2.1817806 41.4119789)
30253456,41.4114606,2.1826031,4,,,,,POINT (2.1826031 41.4114606)
30253457,41.4109494,2.1834228,3,,,,,POINT (2.1834228 41.4109494)
30253494,41.3967148,2.1618415,4,,,,,POINT (2.1618415 41.3967148)
30253568,41.4035018,2.1709223,4,,,,,POINT (2.1709223 41.4035018)
30253569,41.4053376,2.1733253,4,,,,,POINT (2.1733253 41.4053376)
30253571,41.4069629,2.1754979,4,,,,,POINT (2.1754979 41.4069629)
30253572,41.407794,2.1766174,4,,,,,POINT (2.1766174 41.407794)
30253573,41.4086016,2.1777194,4,,,,,POINT (2.1777194 41.4086016)
30253574,41.4094433,2.1788566,4,,,,,POINT (2.1788566 41.4094433)
30253577,41.4114171,2.1816782,1,,,,,POINT (2.1816782 41.4114171)
30253579,41.4118538,2.1796708,3,,,,,POINT (2.1796708 41.4118538)
30253584,41.4108735,2.180922,4,,,,,POINT (2.180922 41.4108735)
30253589,41.4100066,2.1820559,4,,,,,POINT (2.1820559 41.4100066)
30253725,41.4129033,2.1766289,3,,,,,POINT (2.1766289 41.4129033)
30253727,41.4120801,2.1777352,4,,,,,POINT (2.1777352 41.4120801)
30253728,41.4112222,2.1788818,4,,,,,POINT (2.1788818 41.4112222)
30253730,41.410293,2.1800942,4,,,,,POINT (2.1800942 41.410293)
30253733,41.4069142,2.1845323,4,,,,,POINT (2.1845323 41.4069142)
30253734,41.406047,2.1856666,4,traffic_signals,,,,POINT (2.1856666 41.406047)
30253862,41.4026853,2.1811788,4,,,,,POINT (2.1811788 41.4026853)
30253863,41.4034816,2.1822459,4,,,,,POINT (2.1822459 41.4034816)
30253864,41.4043179,2.183378,3,traffic_signals,,,,POINT (2.183378 41.4043179)
30253865,41.4051819,2.1845192,3,traffic_signals,,,,POINT (2.1845192 41.4051819)
30253934,41.4070167,2.1878342,3,,,,,POINT (2.1878342 41.4070167)
30253977,41.4120313,2.1754439,3,,,,,POINT (2.1754439 41.4120313)
30253978,41.4111712,2.1765987,4,,,,,POINT (2.1765987 41.4111712)
30253982,41.4060294,2.1833853,4,,,,,POINT (2.1833853 41.4060294)
30253983,41.413763,2.1709467,4,traffic_signals,,,,POINT (2.1709467 41.413763)
30253989,41.4111769,2.1743138,4,,,,,POINT (2.1743138 41.4111769)
30253991,41.4094704,2.1765659,4,,,,,POINT (2.1765659 41.4094704)
30253992,41.4077603,2.178839,4,,,,,POINT (2.178839 41.4077603)
30254010,41.414314,2.1681757,4,,,,,POINT (2.1681757 41.414314)
30254011,41.4138899,2.1685326,3,,,,,POINT (2.1685326 41.4138899)
30254013,41.4131374,2.1695898,3,,,,,POINT (2.1695898 41.4131374)
30254014,41.4126959,2.1701707,4,,,,,POINT (2.1701707 41.4126959)
30254022,41.4118019,2.1713469,4,,,,,POINT (2.1713469 41.4118019)
30254023,41.4113616,2.1719263,4,,,,,POINT (2.1719263 41.4113616)
30254026,41.4095033,2.1743696,4,,,,,POINT (2.1743696 41.4095033)
30254029,41.406052,2.1788897,4,,,,,POINT (2.1788897 41.406052)
30254032,41.4026434,2.1833515,3,crossing,,,,POINT (2.1833515 41.4026434)
30254048,41.4118906,2.1690247,4,,,,,POINT (2.1690247 41.4118906)
30254049,41.4114346,2.1696189,4,,,,,POINT (2.1696189 41.4114346)
30254050,41.4109693,2.1702252,4,,,,,POINT (2.1702252 41.4109693)
30254051,41.4105148,2.1708175,4,,,,,POINT (2.1708175 41.4105148)
30254052,41.4099583,2.1715425,4,,,,,POINT (2.1715425 41.4099583)
30254053,41.4095155,2.1721131,4,,,,,POINT (2.1721131 41.4095155)
30254054,41.4086562,2.1732626,4,,,,,POINT (2.1732626 41.4086562)
30254056,41.4061032,2.1766313,4,,,,,POINT (2.1766313 41.4061032)
30254057,41.40354,2.1800071,4,,,,,POINT (2.1800071 41.40354)
30254079,41.411196,2.1677474,3,,,,,POINT (2.1677474 41.411196)
30254080,41.4106584,2.1685042,4,,,,,POINT (2.1685042 41.4106584)
30254081,41.4102856,2.1690165,3,,,,,POINT (2.1690165 41.4102856)
30254082,41.4092044,2.1703752,4,,,,,POINT (2.1703752 41.4092044)
30254083,41.4087227,2.1710364,4,,,,,POINT (2.1710364 41.4087227)
30254084,41.4078132,2.1721843,4,,,,,POINT (2.1721843 41.4078132)
30254085,41.4070307,2.1732577,4,,,,,POINT (2.1732577 41.4070307)
30254087,41.4027258,2.1789338,4,,,,,POINT (2.1789338 41.4027258)
30254089,41.4009902,2.1811988,4,,,,,POINT (2.1811988 41.4009902)
30254192,41.4052127,2.1686543,4,,,,,POINT (2.1686543 41.4052127)
30254193,41.4043541,2.1697872,4,,,,,POINT (2.1697872 41.4043541)
30254194,41.4026639,2.1720325,4,,,,,POINT (2.1720325 41.4026639)
30254197,41.4001177,2.1754442,4,,,,,POINT (2.1754442 41.4001177)
30254198,41.3992598,2.1765754,4,,,,,POINT (2.1765754 41.3992598)
30254220,41.3975515,2.1607179,3,,,,,POINT (2.1607179 41.3975515)
30254222,41.3968819,2.1616176,3,,,,,POINT (2.1616176 41.3968819)
30254224,41.3932959,2.1663556,4,,,,,POINT (2.1663556 41.3932959)
30254225,41.3906171,2.1698831,4,,,,,POINT (2.1698831 41.3906171)
30254227,41.3941558,2.1652232,4,,,,,POINT (2.1652232 41.3941558)
30254228,41.3884717,2.1727801,4,,,,,POINT (2.1727801 41.3884717)
30254230,41.3823136,2.1809128,4,,,,,POINT (2.1809128 41.3823136)
30254231,41.3829942,2.179998,3,,,,,POINT (2.179998 41.3829942)
30254240,41.3816118,2.1804176,3,,,,,POINT (2.1804176 41.3816118)
30254242,41.381101,2.1800189,4,,,,,POINT (2.1800189 41.381101)
30254244,41.3806515,2.179621,3,,,,,POINT (2.179621 41.3806515)
30254245,41.3802477,2.1792384,3,,,,,POINT (2.1792384 41.3802477)
30254251,41.3813814,2.1784999,3,,,,,POINT (2.1784999 41.3813814)
30254253,41.3798181,2.1778752,3,,,,,POINT (2.1778752 41.3798181)
30254255,41.3794896,2.1774964,3,,,,,POINT (2.1774964 41.3794896)
30254257,41.3791552,2.1770936,3,,,,,POINT (2.1770936 41.3791552)
30254285,41.3787681,2.176801,4,,,,,POINT (2.176801 41.3787681)
30254286,41.3780874,2.1775754,3,,,,,POINT (2.1775754 41.3780874)
30254288,41.3801523,2.1778818,3,,,,,POINT (2.1778818 41.3801523)
30254326,41.3983927,2.1618256,3,,,,,POINT (2.1618256 41.3983927)
30254348,41.3973175,2.1633412,4,,,,,POINT (2.1633412 41.3973175)
30254350,41.3914514,2.171076,4,,,,,POINT (2.171076 41.3914514)
30254369,41.3988316,2.1587614,4,,,,,POINT (2.1587614 41.3988316)
30254370,41.399093,2.1591747,3,,,,,POINT (2.1591747 41.399093)
30254379,41.4011052,2.1598326,4,,,,,POINT (2.1598326 41.4011052)
30254380,41.4007597,2.1593919,3,,,,,POINT (2.1593919 41.4007597)
30254381,41.4005849,2.1591531,3,,,,,POINT (2.1591531 41.4005849)
30254390,41.4001226,2.1580267,3,,,,,POINT (2.1580267 41.4001226)
30254393,41.3984135,2.1599252,4,,,,,POINT (2.1599252 41.3984135)
30254395,41.3976277,2.1608181,3,,,,,POINT (2.1608181 41.3976277)
30254436,41.4031265,2.1553811,3,,,,,POINT (2.1553811 41.4031265)
30254437,41.4033995,2.1557877,3,,,,,POINT (2.1557877 41.4033995)
30254466,41.4045144,2.1530104,3,,,,,POINT (2.1530104 41.4045144)
30254467,41.4037039,2.1539131,3,,,,,POINT (2.1539131 41.4037039)
30254468,41.4033443,2.1543,3,,,,,POINT (2.1543 41.4033443)
30254509,41.407465,2.1564115,4,,,,,POINT (2.1564115 41.407465)
30254511,41.4067348,2.1570965,4,,,,,POINT (2.1570965 41.4067348)
30254512,41.4061634,2.1576193,3,,,,,POINT (2.1576193 41.4061634)
