osmid,y,x,highway,street_count,railway,geometry
206129079,-34.6275451,-58.4211908,,4,,POINT (-58.4211908 -34.6275451)
206129080,-34.6262196,-58.4215065,traffic_signals,4,,POINT (-58.4215065 -34.6262196)
206129081,-34.6247906,-58.4218603,traffic_signals,4,,POINT (-58.4218603 -34.6247906)
206129082,-34.6317322,-58.4191762,traffic_signals,4,,POINT (-58.4191762 -34.6317322)
206129083,-34.6305332,-58.419163,traffic_signals,4,,POINT (-58.419163 -34.6305332)
206129105,-34.6293025,-58.4194922,,4,,POINT (-58.4194922 -34.6293025)
206129106,-34.6260361,-58.4202347,traffic_signals,4,,POINT (-58.4202347 -34.6260361)
206129308,-34.6310857,-58.4380384,,4,,POINT (-58.4380384 -34.6310857)
206129309,-34.6303955,-58.4332624,traffic_signals,4,,POINT (-58.4332624 -34.6303955)
206129310,-34.6301621,-58.4317883,,4,,POINT (-58.4317883 -34.6301621)
206129311,-34.629977,-58.430367,,4,,POINT (-58.430367 -34.629977)
206129312,-34.629782,-58.429018,,4,,POINT (-58.429018 -34.629782)
206129313,-34.6293926,-58.426221,traffic_signals,4,,POINT (-58.426221 -34.6293926)
206129314,-34.6290317,-58.4235896,,4,,POINT (-58.4235896 -34.6290317)
206129318,-34.6288484,-58.4222543,,4,,POINT (-58.4222543 -34.6288484)
206129319,-34.6286535,-58.4209372,,4,,POINT (-58.4209372 -34.6286535)
206129320,-34.628472,-58.4197164,traffic_signals,4,,POINT (-58.4197164 -34.628472)
206129321,-34.6306613,-58.4351018,,4,,POINT (-58.4351018 -34.6306613)
206131681,-34.6356656,-58.4247354,traffic_signals,4,,POINT (-58.4247354 -34.6356656)
206131682,-34.635909,-58.4260874,,4,,POINT (-58.4260874 -34.635909)
206131683,-34.6361306,-58.4273291,,4,,POINT (-58.4273291 -34.6361306)
206131684,-34.6363563,-58.428576,,4,,POINT (-58.428576 -34.6363563)
206131685,-34.6365236,-58.4295762,,4,,POINT (-58.4295762 -34.6365236)
206131686,-34.6367449,-58.430855,,4,,POINT (-58.430855 -34.6367449)
206131688,-34.6369662,-58.4321243,traffic_signals,4,,POINT (-58.4321243 -34.6369662)
206131689,-34.6371338,-58.4331905,traffic_signals,4,,POINT (-58.4331905 -34.6371338)
206131690,-34.6373069,-58.4347589,,4,,POINT (-58.4347589 -34.6373069)
206131691,-34.6376654,-58.4363098,,4,,POINT (-58.4363098 -34.6376654)
206131692,-34.6381512,-58.4378201,,4,,POINT (-58.4378201 -34.6381512)
206131694,-34.6389834,-58.4407512,,4,,POINT (-58.4407512 -34.6389834)
206131695,-34.6329964,-58.4361879,,3,,POINT (-58.4361879 -34.6329964)
206131696,-34.6308868,-58.4366622,,4,,POINT (-58.4366622 -34.6308868)
206131698,-34.6272728,-58.4374414,,4,,POINT (-58.4374414 -34.6272728)
206131699,-34.6260872,-58.4376975,traffic_signals,4,,POINT (-58.4376975 -34.6260872)
206131700,-34.62471,-58.4377152,,4,,POINT (-58.4377152 -34.62471)
206131701,-34.6300409,-58.4383233,,3,,POINT (-58.4383233 -34.6300409)
206131702,-34.628721,-58.4385905,traffic_signals,4,,POINT (-58.4385905 -34.628721)
206131703,-34.6274684,-58.4388497,,4,,POINT (-58.4388497 -34.6274684)
206131704,-34.6262738,-58.4391236,traffic_signals,4,,POINT (-58.4391236 -34.6262738)
206131705,-34.6248648,-58.4392746,,4,,POINT (-58.4392746 -34.6248648)
206131708,-34.6313588,-58.4322156,,3,,POINT (-58.4322156 -34.6313588)
206131709,-34.6335756,-58.4321003,,3,,POINT (-58.4321003 -34.6335756)
206131711,-34.6325008,-58.4329065,traffic_signals,4,,POINT (-58.4329065 -34.6325008)
206131715,-34.6323838,-58.432146,,4,,POINT (-58.432146 -34.6323838)
206131718,-34.6323077,-58.4315788,,4,,POINT (-58.4315788 -34.6323077)
206131721,-34.6320507,-58.4298566,,3,,POINT (-58.4298566 -34.6320507)
206131723,-34.6300803,-58.4310817,,3,,POINT (-58.4310817 -34.6300803)
206131724,-34.6311392,-58.430847,,4,,POINT (-58.430847 -34.6311392)
206131725,-34.6321687,-58.4306427,,3,,POINT (-58.4306427 -34.6321687)
206131726,-34.6326018,-58.4269326,traffic_signals,4,,POINT (-58.4269326 -34.6326018)
206131727,-34.6315258,-58.4272021,traffic_signals,4,,POINT (-58.4272021 -34.6315258)
206131728,-34.6306637,-58.4273729,,4,,POINT (-58.4273729 -34.6306637)
206131731,-34.6295784,-58.427609,,4,,POINT (-58.427609 -34.6295784)
206131732,-34.6285054,-58.427855,,4,,POINT (-58.427855 -34.6285054)
206131733,-34.6259325,-58.4284254,,4,,POINT (-58.4284254 -34.6259325)
206131734,-34.6252906,-58.428571,traffic_signals,4,,POINT (-58.428571 -34.6252906)
206131736,-34.6335766,-58.4239219,,3,,POINT (-58.4239219 -34.6335766)
206131737,-34.6322228,-58.4242233,traffic_signals,4,,POINT (-58.4242233 -34.6322228)
206131738,-34.6312967,-58.4244982,traffic_signals,4,,POINT (-58.4244982 -34.6312967)
206131739,-34.6301984,-58.4247822,,4,,POINT (-58.4247822 -34.6301984)
206131740,-34.6292248,-58.4250221,,4,,POINT (-58.4250221 -34.6292248)
206131741,-34.6352622,-58.4388708,traffic_signals,4,,POINT (-58.4388708 -34.6352622)
206131742,-34.637002,-58.4382341,,4,,POINT (-58.4382341 -34.637002)
206131743,-34.6377957,-58.4379422,traffic_signals,4,,POINT (-58.4379422 -34.6377957)
206131745,-34.6373169,-58.4396935,,4,,POINT (-58.4396935 -34.6373169)
206131746,-34.6386527,-58.4392245,,5,,POINT (-58.4392245 -34.6386527)
206131749,-34.63774,-58.4411997,,4,,POINT (-58.4411997 -34.63774)
206133016,-34.6171855,-58.441346,,3,,POINT (-58.441346 -34.6171855)
206133018,-34.6158144,-58.4308151,traffic_signals,4,,POINT (-58.4308151 -34.6158144)
206133025,-34.6161573,-58.4316032,,3,,POINT (-58.4316032 -34.6161573)
206133026,-34.6143959,-58.4308702,,3,,POINT (-58.4308702 -34.6143959)
206133028,-34.6149835,-58.4320949,traffic_signals,4,,POINT (-58.4320949 -34.6149835)
206133029,-34.6155247,-58.4334043,traffic_signals,3,,POINT (-58.4334043 -34.6155247)
206133031,-34.6165915,-58.4358687,,3,,POINT (-58.4358687 -34.6165915)
206133032,-34.6170807,-58.4370728,,3,,POINT (-58.4370728 -34.6170807)
206133034,-34.6176402,-58.4383078,,4,,POINT (-58.4383078 -34.6176402)
206133035,-34.6198994,-58.4433303,,3,,POINT (-58.4433303 -34.6198994)
206133038,-34.6140151,-58.4300883,traffic_signals,4,,POINT (-58.4300883 -34.6140151)
206133040,-34.615511,-58.4301118,traffic_signals,4,,POINT (-58.4301118 -34.615511)
206133041,-34.6171864,-58.4287719,traffic_signals,4,,POINT (-58.4287719 -34.6171864)
206133044,-34.6164231,-58.4322195,traffic_signals,3,,POINT (-58.4322195 -34.6164231)
206133049,-34.6172942,-58.4301791,,3,,POINT (-58.4301791 -34.6172942)
206133051,-34.6184736,-58.4299605,traffic_signals,4,,POINT (-58.4299605 -34.6184736)
206133053,-34.6160499,-58.431348,,3,,POINT (-58.431348 -34.6160499)
206133054,-34.617405,-58.4308481,,4,,POINT (-58.4308481 -34.617405)
206133056,-34.6185641,-58.4306147,,3,,POINT (-58.4306147 -34.6185641)
206133057,-34.6135931,-58.4233265,,4,,POINT (-58.4233265 -34.6135931)
206133059,-34.6157975,-58.4228858,traffic_signals,4,,POINT (-58.4228858 -34.6157975)
206133060,-34.6168314,-58.422724,,4,,POINT (-58.422724 -34.6168314)
206133063,-34.6178048,-58.4225641,traffic_signals,4,,POINT (-58.4225641 -34.6178048)
206133064,-34.6189808,-58.4224508,traffic_signals,4,,POINT (-58.4224508 -34.6189808)
206133065,-34.6201885,-58.4223358,traffic_signals,4,,POINT (-58.4223358 -34.6201885)
206133067,-34.6213941,-58.4222115,traffic_signals,4,,POINT (-58.4222115 -34.6213941)
206133068,-34.622996,-58.4220582,,4,,POINT (-58.4220582 -34.622996)
206133070,-34.6148225,-58.4245626,traffic_signals,4,,POINT (-58.4245626 -34.6148225)
206133071,-34.6169404,-58.4244203,,4,,POINT (-58.4244203 -34.6169404)
206133073,-34.6179528,-58.4243676,traffic_signals,4,,POINT (-58.4243676 -34.6179528)
206133074,-34.6191189,-58.4242732,,4,,POINT (-58.4242732 -34.6191189)
206133076,-34.6203431,-58.4241688,traffic_signals,4,,POINT (-58.4241688 -34.6203431)
206133077,-34.6215286,-58.4240359,,3,,POINT (-58.4240359 -34.6215286)
206133079,-34.6231555,-58.4234943,,4,,POINT (-58.4234943 -34.6231555)
206133080,-34.6120813,-58.4224004,traffic_signals,3,,POINT (-58.4224004 -34.6120813)
206133082,-34.6133851,-58.4219782,,4,,POINT (-58.4219782 -34.6133851)
206133085,-34.6146773,-58.4216166,traffic_signals,4,,POINT (-58.4216166 -34.6146773)
206133089,-34.6158021,-58.4215844,,4,,POINT (-58.4215844 -34.6158021)
206133091,-34.6167626,-58.4215589,,4,,POINT (-58.4215589 -34.6167626)
206133095,-34.6177205,-58.4215371,traffic_signals,4,,POINT (-58.4215371 -34.6177205)
206133097,-34.618913,-58.4215403,,4,,POINT (-58.4215403 -34.618913)
206133101,-34.6201305,-58.4215103,,3,,POINT (-58.4215103 -34.6201305)
206133103,-34.6229321,-58.4213026,,4,,POINT (-58.4213026 -34.6229321)
206133105,-34.6247525,-58.4211455,,3,,POINT (-58.4211455 -34.6247525)
206133106,-34.6206766,-58.4280598,traffic_signals,4,,POINT (-58.4280598 -34.6206766)
206133108,-34.6211697,-58.4337758,,4,,POINT (-58.4337758 -34.6211697)
206133109,-34.6214974,-58.4368039,,3,,POINT (-58.4368039 -34.6214974)
206133110,-34.620822,-58.4294669,,4,,POINT (-58.4294669 -34.620822)
206133112,-34.6222957,-58.4291901,traffic_signals,4,,POINT (-58.4291901 -34.6222957)
206133113,-34.6239786,-58.4304253,,4,,POINT (-58.4304253 -34.6239786)
206133115,-34.6209319,-58.4310831,traffic_signals,4,,POINT (-58.4310831 -34.6209319)
206133116,-34.6186909,-58.4315281,traffic_signals,3,,POINT (-58.4315281 -34.6186909)
206133118,-34.6215807,-58.4382447,,4,,POINT (-58.4382447 -34.6215807)
206133119,-34.6210752,-58.4369408,traffic_signals,4,,POINT (-58.4369408 -34.6210752)
206133121,-34.6204283,-58.4354884,traffic_signals,4,,POINT (-58.4354884 -34.6204283)
206133123,-34.6198616,-58.4312915,,4,,POINT (-58.4312915 -34.6198616)
206133129,-34.6196058,-58.4297283,,4,,POINT (-58.4297283 -34.6196058)
206133134,-34.6194182,-58.4283059,traffic_signals,4,,POINT (-58.4283059 -34.6194182)
206133139,-34.6193273,-58.4271148,,4,,POINT (-58.4271148 -34.6193273)
206133144,-34.6189347,-58.4333807,,3,,POINT (-58.4333807 -34.6189347)
206133149,-34.6200732,-58.4329478,,4,,POINT (-58.4329478 -34.6200732)
206133154,-34.6231998,-58.4377246,traffic_signals,4,,POINT (-58.4377246 -34.6231998)
206133160,-34.6201856,-58.4387352,traffic_signals,4,,POINT (-58.4387352 -34.6201856)
206133164,-34.6194371,-58.4390206,traffic_signals,4,,POINT (-58.4390206 -34.6194371)
206133170,-34.6181769,-58.4395228,,4,,POINT (-58.4395228 -34.6181769)
206133180,-34.6159372,-58.4404171,traffic_signals,4,,POINT (-58.4404171 -34.6159372)
206133184,-34.6252675,-58.4433214,,4,,POINT (-58.4433214 -34.6252675)
206133192,-34.621737,-58.4443682,,4,,POINT (-58.4443682 -34.621737)
206134679,-34.6182111,-58.4424056,,4,,POINT (-58.4424056 -34.6182111)
206134680,-34.6188073,-58.4437435,,3,,POINT (-58.4437435 -34.6188073)
206134681,-34.6138359,-58.4372712,,4,,POINT (-58.4372712 -34.6138359)
206134682,-34.6146999,-58.4395968,traffic_signals,4,,POINT (-58.4395968 -34.6146999)
206134683,-34.6139155,-58.4409143,,4,,POINT (-58.4409143 -34.6139155)
206134684,-34.6145011,-58.442419,,3,,POINT (-58.442419 -34.6145011)
206134685,-34.6150271,-58.4437345,traffic_signals,4,,POINT (-58.4437345 -34.6150271)
206134686,-34.6169104,-58.4446212,,4,,POINT (-58.4446212 -34.6169104)
206134687,-34.6183618,-58.4453794,traffic_signals,2,,POINT (-58.4453794 -34.6183618)
206134688,-34.6178687,-58.4441946,,4,,POINT (-58.4441946 -34.6178687)
206134689,-34.6167373,-58.4415342,,3,,POINT (-58.4415342 -34.6167373)
206134691,-34.6131974,-58.424934,traffic_signals,4,,POINT (-58.424934 -34.6131974)
206134692,-34.6096246,-58.4186586,traffic_signals,4,,POINT (-58.4186586 -34.6096246)
206134693,-34.6109306,-58.4173008,traffic_signals,4,,POINT (-58.4173008 -34.6109306)
206134694,-34.6095463,-58.4174176,traffic_signals,4,,POINT (-58.4174176 -34.6095463)
206148598,-34.6323562,-58.425528,traffic_signals,4,,POINT (-58.425528 -34.6323562)
206148599,-34.6370988,-58.405616,traffic_signals,5,,POINT (-58.405616 -34.6370988)
206148600,-34.6264699,-58.4120132,,4,,POINT (-58.4120132 -34.6264699)
206148601,-34.6254147,-58.4160998,traffic_signals,4,,POINT (-58.4160998 -34.6254147)
206148602,-34.6267848,-58.4146049,,4,,POINT (-58.4146049 -34.6267848)
206148603,-34.6158856,-58.4244874,,4,,POINT (-58.4244874 -34.6158856)
206148605,-34.6121207,-58.4255758,traffic_signals,4,,POINT (-58.4255758 -34.6121207)
206148622,-34.6230647,-58.39637,traffic_signals,4,,POINT (-58.39637 -34.6230647)
206148634,-34.6370966,-58.4135449,,4,,POINT (-58.4135449 -34.6370966)
206148635,-34.6298368,-58.4145338,traffic_signals,4,,POINT (-58.4145338 -34.6298368)
206148638,-34.6454337,-58.3720857,,4,,POINT (-58.3720857 -34.6454337)
206148642,-34.6434355,-58.3724508,,4,,POINT (-58.3724508 -34.6434355)
206148643,-34.6404455,-58.3730133,,4,,POINT (-58.3730133 -34.6404455)
206148644,-34.6403616,-58.3720315,,4,,POINT (-58.3720315 -34.6403616)
206148645,-34.6402644,-58.371001,,4,,POINT (-58.371001 -34.6402644)
206148646,-34.6412942,-58.3707935,,4,,POINT (-58.3707935 -34.6412942)
206148647,-34.6252532,-58.414693,traffic_signals,4,,POINT (-58.414693 -34.6252532)
206148648,-34.6159409,-58.4418522,traffic_signals,4,,POINT (-58.4418522 -34.6159409)
206148649,-34.6271543,-58.398766,traffic_signals,4,,POINT (-58.398766 -34.6271543)
206150188,-34.6265903,-58.4028914,traffic_signals,4,,POINT (-58.4028914 -34.6265903)
206150206,-34.6412672,-58.4062871,,4,,POINT (-58.4062871 -34.6412672)
206150207,-34.6414504,-58.4075526,,4,,POINT (-58.4075526 -34.6414504)
206150208,-34.6319899,-58.4216183,traffic_signals,4,,POINT (-58.4216183 -34.6319899)
206150209,-34.6394038,-58.4251961,,5,,POINT (-58.4251961 -34.6394038)
206150210,-34.6404338,-58.4249215,,5,,POINT (-58.4249215 -34.6404338)
206150211,-34.6399851,-58.4222864,traffic_signals,4,,POINT (-58.4222864 -34.6399851)
206150212,-34.6341394,-58.4278444,,4,,POINT (-58.4278444 -34.6341394)
206150214,-34.637473,-58.4282774,,4,,POINT (-58.4282774 -34.637473)
206150223,-34.6237722,-58.4288906,traffic_signals,4,,POINT (-58.4288906 -34.6237722)
206150224,-34.6213424,-58.4214586,,3,,POINT (-58.4214586 -34.6213424)
206150225,-34.6210871,-58.432601,,4,,POINT (-58.432601 -34.6210871)
206150226,-34.6227635,-58.432158,traffic_signals,4,,POINT (-58.432158 -34.6227635)
206150227,-34.6272582,-58.4077071,,4,,POINT (-58.4077071 -34.6272582)
206154342,-34.6456893,-58.4259849,traffic_signals,4,,POINT (-58.4259849 -34.6456893)
206154343,-34.644915,-58.4263723,,4,,POINT (-58.4263723 -34.644915)
206154344,-34.6418199,-58.4381277,,4,,POINT (-58.4381277 -34.6418199)
206154345,-34.6441464,-58.4373378,,3,,POINT (-58.4373378 -34.6441464)
206154346,-34.6421164,-58.4395982,,4,,POINT (-58.4395982 -34.6421164)
206154358,-34.6455928,-58.412833,,4,,POINT (-58.412833 -34.6455928)
206154797,-34.6442632,-58.4244148,traffic_signals,4,,POINT (-58.4244148 -34.6442632)
206154799,-34.6451938,-58.4232976,,4,,POINT (-58.4232976 -34.6451938)
206154802,-34.6460218,-58.420135,,3,,POINT (-58.420135 -34.6460218)
206154804,-34.6435026,-58.4235641,traffic_signals,4,,POINT (-58.4235641 -34.6435026)
206154805,-34.6445186,-58.4225566,,4,,POINT (-58.4225566 -34.6445186)
206154806,-34.6454248,-58.4216569,,4,,POINT (-58.4216569 -34.6454248)
206154807,-34.6464875,-58.4206409,,4,,POINT (-58.4206409 -34.6464875)
206161787,-34.6456955,-58.4512227,,3,,POINT (-58.4512227 -34.6456955)
206161792,-34.6427646,-58.4309168,,4,,POINT (-58.4309168 -34.6427646)
206161793,-34.6429813,-58.4322643,,4,,POINT (-58.4322643 -34.6429813)
206161794,-34.6434432,-58.43422,,4,,POINT (-58.43422 -34.6434432)
206161797,-34.6437965,-58.4357962,,4,,POINT (-58.4357962 -34.6437965)
206161798,-34.6444514,-58.4387418,,4,,POINT (-58.4387418 -34.6444514)
206161801,-34.6448299,-58.440132,,3,,POINT (-58.440132 -34.6448299)
206161810,-34.639809,-58.4276795,,4,,POINT (-58.4276795 -34.639809)
206161811,-34.6400262,-58.4288286,,4,,POINT (-58.4288286 -34.6400262)
206161812,-34.6402423,-58.4301406,,4,,POINT (-58.4301406 -34.6402423)
206161813,-34.6404563,-58.4313954,,4,,POINT (-58.4313954 -34.6404563)
206161814,-34.6406584,-58.4324265,,4,,POINT (-58.4324265 -34.6406584)
206161815,-34.6408694,-58.4334739,,4,,POINT (-58.4334739 -34.6408694)
206161816,-34.6411867,-58.4350488,,4,,POINT (-58.4350488 -34.6411867)
206161840,-34.6462467,-58.4349471,traffic_signals,4,,POINT (-58.4349471 -34.6462467)
206161841,-34.6425338,-58.436234,traffic_signals,4,,POINT (-58.436234 -34.6425338)
206161842,-34.6415241,-58.436598,,4,,POINT (-58.436598 -34.6415241)
206161843,-34.6401923,-58.4370782,,4,,POINT (-58.4370782 -34.6401923)
206161844,-34.6391553,-58.437452,,4,,POINT (-58.437452 -34.6391553)
206161846,-34.6395188,-58.4389375,,4,,POINT (-58.4389375 -34.6395188)
206161847,-34.640584,-58.4385644,,4,,POINT (-58.4385644 -34.640584)
206163404,-34.6373175,-58.4452981,,4,,POINT (-58.4452981 -34.6373175)
206163405,-34.6349062,-58.4475207,traffic_signals,4,,POINT (-58.4475207 -34.6349062)
206163408,-34.6427939,-58.4442401,traffic_signals,4,,POINT (-58.4442401 -34.6427939)
206163409,-34.6417834,-58.4430786,traffic_signals,4,,POINT (-58.4430786 -34.6417834)
206163412,-34.6426188,-58.4421611,,3,,POINT (-58.4421611 -34.6426188)
206163414,-34.6405138,-58.4429406,,4,,POINT (-58.4429406 -34.6405138)
206163415,-34.6396007,-58.4432787,,4,,POINT (-58.4432787 -34.6396007)
206163416,-34.6382576,-58.4436284,,4,,POINT (-58.4436284 -34.6382576)
206163417,-34.637052,-58.4439137,,4,,POINT (-58.4439137 -34.637052)
206163418,-34.6363173,-58.4440936,,3,,POINT (-58.4440936 -34.6363173)
206163419,-34.6360611,-58.4428254,traffic_signals,3,,POINT (-58.4428254 -34.6360611)
206163420,-34.6392945,-58.4420296,,4,,POINT (-58.4420296 -34.6392945)
206163421,-34.6405517,-58.4415619,,4,,POINT (-58.4415619 -34.6405517)
206163422,-34.6412841,-58.4412705,,4,,POINT (-58.4412705 -34.6412841)
206163423,-34.6423723,-58.4408813,,4,,POINT (-58.4408813 -34.6423723)
206163424,-34.6433977,-58.4405067,,4,,POINT (-58.4405067 -34.6433977)
206163433,-34.644734,-58.4399937,,3,,POINT (-58.4399937 -34.644734)
206163438,-34.6385627,-58.4449683,traffic_signals,4,,POINT (-58.4449683 -34.6385627)
206163439,-34.6406279,-58.4472321,,4,,POINT (-58.4472321 -34.6406279)
206163440,-34.6407638,-58.4437739,,4,,POINT (-58.4437739 -34.6407638)
206163441,-34.6420428,-58.445255,,5,,POINT (-58.445255 -34.6420428)
206163442,-34.6436906,-58.4471054,,4,,POINT (-58.4471054 -34.6436906)
206163443,-34.6398384,-58.444428,traffic_signals,4,,POINT (-58.444428 -34.6398384)
206163445,-34.6409546,-58.4400264,,4,,POINT (-58.4400264 -34.6409546)
206163446,-34.635352,-58.4354858,,4,,POINT (-58.4354858 -34.635352)
206163447,-34.6356565,-58.4370366,,4,,POINT (-58.4370366 -34.6356565)
206163449,-34.6359685,-58.4385987,traffic_signals,4,,POINT (-58.4385987 -34.6359685)
206163453,-34.6362715,-58.4400686,,4,,POINT (-58.4400686 -34.6362715)
206163454,-34.6365882,-58.4416155,,4,,POINT (-58.4416155 -34.6365882)
206163455,-34.6368056,-58.4426327,,4,,POINT (-58.4426327 -34.6368056)
206163460,-34.6398802,-58.4482042,,4,,POINT (-58.4482042 -34.6398802)
206163461,-34.641487,-58.450038,,4,,POINT (-58.450038 -34.641487)
206163462,-34.6436319,-58.4451666,,4,,POINT (-58.4451666 -34.6436319)
206163463,-34.6428649,-58.4461616,,4,,POINT (-58.4461616 -34.6428649)
206163466,-34.6414143,-58.4481364,,4,,POINT (-58.4481364 -34.6414143)
206163467,-34.6406594,-58.4491241,,4,,POINT (-58.4491241 -34.6406594)
206163468,-34.6380656,-58.4525316,traffic_signals,4,,POINT (-58.4525316 -34.6380656)
206163469,-34.6271259,-58.4578456,traffic_signals,4,,POINT (-58.4578456 -34.6271259)
206163470,-34.6419868,-58.4433076,,3,,POINT (-58.4433076 -34.6419868)
206163474,-34.641212,-58.4443163,,4,,POINT (-58.4443163 -34.641212)
206163477,-34.6404787,-58.4452998,,4,,POINT (-58.4452998 -34.6404787)
206163480,-34.6397468,-58.4462754,,4,,POINT (-58.4462754 -34.6397468)
206163481,-34.6389954,-58.4472504,,4,,POINT (-58.4472504 -34.6389954)
206163482,-34.6380082,-58.4485014,,5,,POINT (-58.4485014 -34.6380082)
206163483,-34.6318446,-58.4516998,,3,,POINT (-58.4516998 -34.6318446)
206163484,-34.6373857,-58.4473341,,4,,POINT (-58.4473341 -34.6373857)
206163485,-34.6389134,-58.4494825,traffic_signals,4,,POINT (-58.4494825 -34.6389134)
206163486,-34.6405495,-58.4513306,,4,,POINT (-58.4513306 -34.6405495)
206163487,-34.6396892,-58.450371,,4,,POINT (-58.450371 -34.6396892)
206163489,-34.6389154,-58.4453661,,4,,POINT (-58.4453661 -34.6389154)
206163490,-34.6381681,-58.4463505,,4,,POINT (-58.4463505 -34.6381681)
206163491,-34.6355836,-58.4485023,,3,,POINT (-58.4485023 -34.6355836)
206163494,-34.6205286,-58.4448777,traffic_signals,3,,POINT (-58.4448777 -34.6205286)
206163496,-34.6212162,-58.4464928,,4,,POINT (-58.4464928 -34.6212162)
206163498,-34.6224046,-58.4458054,traffic_signals,4,,POINT (-58.4458054 -34.6224046)
206163504,-34.6238027,-58.4449959,traffic_signals,4,,POINT (-58.4449959 -34.6238027)
206163506,-34.6269745,-58.444379,,4,,POINT (-58.444379 -34.6269745)
206163507,-34.6282236,-58.4440841,,3,,POINT (-58.4440841 -34.6282236)
206163509,-34.6229933,-58.4472758,traffic_signals,3,,POINT (-58.4472758 -34.6229933)
206163510,-34.6247109,-58.4465213,traffic_signals,4,,POINT (-58.4465213 -34.6247109)
206163511,-34.6258763,-58.4460426,,4,,POINT (-58.4460426 -34.6258763)
